Date Time,Open,High,Low,Close,Volume
2022-07-08 03:35:00,31372,31373,31371,31372,10
2022-07-08 03:35:05,31373,31373,31369,31370,15
2022-07-08 03:35:10,31371,31372,31370,31372,7
2022-07-08 03:35:15,31372,31374,31371,31371,12
2022-07-08 03:35:20,31371,31372,31370,31370,5
2022-07-08 03:35:25,31371,31372,31371,31372,4
2022-07-08 03:35:30,31373,31389,31373,31386,169
2022-07-08 03:35:35,31384,31386,31381,31383,37
2022-07-08 03:35:40,31383,31383,31381,31381,16
2022-07-08 03:35:45,31381,31383,31380,31381,6
2022-07-08 03:35:50,31380,31383,31380,31382,17
2022-07-08 03:35:55,31383,31383,31380,31380,16
2022-07-08 03:36:00,31381,31386,31381,31384,21
2022-07-08 03:36:05,31384,31385,31380,31380,12
2022-07-08 03:36:10,31383,31383,31380,31383,14
2022-07-08 03:36:15,31381,31382,31376,31379,21
2022-07-08 03:36:20,31378,31380,31378,31380,4
2022-07-08 03:36:25,31377,31377,31377,31377,4
2022-07-08 03:36:30,31377,31379,31377,31378,9
2022-07-08 03:36:35,31377,31377,31368,31372,41
2022-07-08 03:36:40,31373,31373,31371,31371,10
2022-07-08 03:36:45,31372,31372,31365,31367,35
2022-07-08 03:36:50,31365,31365,31364,31365,10
2022-07-08 03:36:55,31364,31366,31364,31365,15
2022-07-08 03:37:00,31362,31366,31361,31364,23
2022-07-08 03:37:05,31365,31367,31365,31365,18
2022-07-08 03:37:10,31366,31366,31364,31364,10
2022-07-08 03:37:15,31363,31363,31360,31361,13
2022-07-08 03:37:20,31359,31359,31359,31359,3
2022-07-08 03:37:25,31360,31362,31353,31355,66
2022-07-08 03:37:30,31356,31359,31356,31357,24
2022-07-08 03:37:35,31357,31361,31355,31360,24
2022-07-08 03:37:40,31359,31360,31358,31358,10
2022-07-08 03:37:45,31359,31362,31359,31360,11
2022-07-08 03:37:50,31358,31358,31355,31356,17
2022-07-08 03:37:55,31357,31359,31353,31353,8
2022-07-08 03:38:00,31355,31357,31354,31354,16
2022-07-08 03:38:05,31353,31354,31353,31354,10
2022-07-08 03:38:10,31355,31355,31352,31353,10
2022-07-08 03:38:15,31351,31351,31344,31344,32
2022-07-08 03:38:20,31344,31347,31342,31344,62
2022-07-08 03:38:25,31343,31343,31343,31343,2
2022-07-08 03:38:30,31342,31343,31339,31339,19
2022-07-08 03:38:35,31339,31339,31335,31335,23
2022-07-08 03:38:40,31337,31339,31336,31336,19
2022-07-08 03:38:45,31336,31337,31331,31332,34
2022-07-08 03:38:50,31331,31331,31323,31323,167
2022-07-08 03:38:55,31325,31333,31325,31330,43
2022-07-08 03:39:00,31332,31332,31328,31332,17
2022-07-08 03:39:05,31330,31334,31329,31331,24
2022-07-08 03:39:10,31330,31337,31328,31334,47
2022-07-08 03:39:15,31335,31343,31335,31340,23
2022-07-08 03:39:20,31342,31343,31341,31341,9
2022-07-08 03:39:25,31343,31343,31339,31341,14
2022-07-08 03:39:30,31340,31343,31340,31341,4
2022-07-08 03:39:35,31339,31344,31339,31343,15
2022-07-08 03:39:40,31342,31342,31340,31340,4
2022-07-08 03:39:45,31340,31340,31337,31337,23
2022-07-08 03:39:50,31337,31337,31334,31334,6
2022-07-08 03:39:55,31332,31332,31328,31328,9
2022-07-08 03:40:00,31326,31328,31322,31328,25
2022-07-08 03:40:05,31327,31330,31326,31330,6
2022-07-08 03:40:10,31333,31334,31332,31332,23
2022-07-08 03:40:15,31331,31331,31330,31330,3
2022-07-08 03:40:20,31328,31330,31328,31330,6
2022-07-08 03:40:25,31328,31333,31328,31328,9
2022-07-08 03:40:30,31326,31330,31326,31330,14
2022-07-08 03:40:35,31331,31331,31329,31329,5
2022-07-08 03:40:40,31329,31331,31327,31331,13
2022-07-08 03:40:45,31332,31341,31332,31338,18
2022-07-08 03:40:50,31340,31340,31338,31339,10
2022-07-08 03:40:55,31341,31344,31341,31342,12
